username,course_id,click_about,click_courseware,click_forum,click_info,click_progress,close_courseware,create_comment,create_thread,load_video,pause_video,play_video,problem_check,problem_check_correct,problem_check_incorrect,problem_get,problem_save,reset_problem,seek_video,stop_video,truth
43692,44131,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43692,44153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43692,44156,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0
43692,44157,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43692,44166,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43693,44121,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43693,44173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43696,44138,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43696,44140,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43699,44173,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
43699,44245,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43701,44068,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43701,44078,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43701,44085,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43705,44222,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43709,44188,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
43710,44150,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43713,44011,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43713,44123,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43713,44126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43717,44059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
43719,44180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43720,44134,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43720,44210,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1
43721,44025,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
43721,44121,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43723,44150,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43724,44028,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43725,44188,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43726,44222,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43727,44222,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
43729,44010,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
43731,44094,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43731,44173,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
43732,44035,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43732,44076,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1
43733,44147,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
43733,44148,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
43734,44019,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43734,44025,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43734,44081,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
43734,44124,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43734,44145,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43736,44053,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43736,44184,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1
43738,44157,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43739,44172,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43740,44199,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43741,44022,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43741,44065,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43741,44174,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43741,44176,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43742,44129,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
43742,44180,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
43742,44206,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
43744,44059,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43745,44107,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
43745,44108,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
43746,44050,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43746,44196,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43746,44213,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43752,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
43755,44076,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
43755,44134,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
43761,44249,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
43762,44028,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43762,44090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43762,44218,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43766,44248,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43769,44064,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43772,44044,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0
43772,44219,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
43772,44240,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0
43773,44014,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43776,44028,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
43778,44021,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43778,44247,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43780,44085,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
43780,44188,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43782,44247,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
43783,44148,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43785,44116,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1
43785,44132,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
43786,44050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43787,44180,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43787,44186,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43787,44225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43788,44010,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0
43788,44150,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43789,44068,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43789,44134,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43791,44175,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43792,44188,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43792,44222,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
43793,44152,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43794,44205,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43795,44053,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
43796,44111,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43796,44149,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43796,44175,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43796,44191,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43796,44199,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43797,44121,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43799,44016,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43802,44181,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43805,44126,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
43811,44132,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
43811,44174,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43817,44126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
43817,44219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43819,44202,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
43820,44133,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43820,44173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43820,44199,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43821,44173,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
43823,44016,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43829,44138,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43835,44180,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
43837,44222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
43841,44015,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
43841,44068,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
43841,44141,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1
43841,44144,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1
43843,44014,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
43843,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
43850,44157,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
43853,44081,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43853,44214,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43855,44148,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0
43855,44154,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43856,44053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43856,44093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43861,44020,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
43861,44055,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43861,44162,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43862,44180,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
43863,44027,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43863,44048,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43864,44069,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43867,44188,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1
43868,44203,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
43869,44180,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43871,44177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43871,44192,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43871,44199,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43872,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43872,44068,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43873,44016,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43873,44118,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43873,44242,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
43874,44173,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43875,44033,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43876,44062,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43876,44091,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43876,44092,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1
43876,44097,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43876,44109,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
43876,44119,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43876,44185,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1
43877,44019,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
43877,44254,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
43878,44076,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43879,44173,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43879,44254,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43880,44027,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43880,44028,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43881,44074,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43881,44091,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
43881,44115,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0
43882,44129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43882,44176,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43884,44062,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43885,44157,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43887,44086,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43888,44069,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
43889,44053,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
43889,44061,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
43889,44074,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1
43889,44076,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
43889,44088,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1
43889,44095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43889,44115,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
43889,44189,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43889,44194,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1
43889,44200,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43889,44211,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43889,44223,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
43889,44246,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0
43890,44062,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43892,44094,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
43894,44057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43894,44180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43899,44226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
43901,44094,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43902,44093,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43915,44102,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43915,44219,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43916,44072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43919,44028,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43923,44030,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43924,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43928,44092,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
43930,44126,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43930,44201,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
43931,44222,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
43933,44127,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1
43936,44136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43939,44048,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43940,44094,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43940,44167,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43941,44105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43941,44142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43941,44150,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
43941,44153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43941,44161,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43941,44188,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43942,44222,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43943,44119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43944,44014,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
43944,44021,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
43944,44142,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43944,44148,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0
43945,44053,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
43945,44103,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43945,44186,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1
43946,44121,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43947,44028,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43947,44029,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
43948,44023,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43948,44184,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43949,44220,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43949,44240,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43950,44068,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0
43951,44234,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43952,44173,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
43953,44151,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0
43954,44132,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
43955,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43956,44218,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
43956,44241,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43957,44045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
43957,44179,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0
43958,44138,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0
43958,44224,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43960,44121,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
43962,44126,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
43962,44157,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1
43963,44121,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43963,44199,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43965,44148,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0
43966,44028,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43966,44179,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
43967,44068,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43967,44205,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43968,44158,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
43969,44150,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0
43970,44028,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43970,44201,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43971,44134,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
43972,44030,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43974,44223,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
43975,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43975,44038,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43976,44035,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43977,44154,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0
43978,44023,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43978,44157,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43978,44222,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43979,44027,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
43980,44080,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43981,44170,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43983,44078,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43983,44152,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43983,44182,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43983,44224,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
43984,44100,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
43985,44205,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43986,44069,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43987,44050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43987,44123,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43987,44222,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43988,44158,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
43988,44183,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1
43989,44035,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43989,44162,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43990,44121,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43990,44188,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
43991,44124,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
43993,44068,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
43994,44115,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
43995,44028,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43996,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
43996,44188,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43997,44067,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
43997,44250,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43998,44085,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43998,44124,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43999,44188,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
44000,44119,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
44001,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
44001,44085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
